300: ftp://ftp.ncbi.nlm.nih.gov/pubmed/baseline/
200: filename content-length last-modified file-type
201: "pubmed21n0534.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0535.xml.gz" 31083249 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0535.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0536.xml.gz" 30677851 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0536.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0537.xml.gz" 31171902 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0537.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0538.xml.gz" 28851011 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0538.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A30%3A00%20GMT FILE 
201: "pubmed21n0539.xml.gz" 23746384 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0539.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0540.xml.gz" 30743551 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0540.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0541.xml.gz" 27475790 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0541.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0542.xml.gz" 29110298 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0542.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0543.xml.gz" 27227693 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0543.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0544.xml.gz" 25075684 Sat%2C%2012%20Dec%202020%2016%3A31%3A00%20GMT FILE 
201: "pubmed21n0544.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0545.xml.gz" 31349647 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0545.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0546.xml.gz" 29879827 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0546.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0547.xml.gz" 31036220 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0547.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0548.xml.gz" 30100527 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0548.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A32%3A00%20GMT FILE 
201: "pubmed21n0549.xml.gz" 30754299 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0549.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0550.xml.gz" 31841696 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0550.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0551.xml.gz" 33023005 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0551.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0552.xml.gz" 28253590 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0552.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A33%3A00%20GMT FILE 
201: "pubmed21n0553.xml.gz" 30982732 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0553.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0554.xml.gz" 32395955 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0554.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0555.xml.gz" 30735960 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0555.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0556.xml.gz" 32167107 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0556.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A34%3A00%20GMT FILE 
201: "pubmed21n0557.xml.gz" 31440740 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0557.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0558.xml.gz" 32755443 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0558.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0559.xml.gz" 30220442 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0559.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0560.xml.gz" 29538312 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0560.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0561.xml.gz" 30166916 Sat%2C%2012%20Dec%202020%2016%3A35%3A00%20GMT FILE 
201: "pubmed21n0561.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0562.xml.gz" 32824229 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0562.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0563.xml.gz" 32490388 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0563.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0564.xml.gz" 32060112 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0564.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0565.xml.gz" 28758248 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0565.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A36%3A00%20GMT FILE 
201: "pubmed21n0566.xml.gz" 32628463 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0566.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0567.xml.gz" 31934810 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0567.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0568.xml.gz" 32805545 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0568.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0569.xml.gz" 33367102 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0569.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0570.xml.gz" 32893473 Sat%2C%2012%20Dec%202020%2016%3A37%3A00%20GMT FILE 
201: "pubmed21n0570.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0571.xml.gz" 32915888 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0571.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0572.xml.gz" 31158065 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0572.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0573.xml.gz" 31711785 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0573.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0574.xml.gz" 33043791 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0574.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0575.xml.gz" 12952702 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0575.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0576.xml.gz" 11923683 Sat%2C%2012%20Dec%202020%2016%3A38%3A00%20GMT FILE 
201: "pubmed21n0576.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0577.xml.gz" 9733975 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0577.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0578.xml.gz" 10231485 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0578.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0579.xml.gz" 18414353 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0579.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0580.xml.gz" 33089743 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0580.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0581.xml.gz" 33659539 Sat%2C%2012%20Dec%202020%2016%3A39%3A00%20GMT FILE 
201: "pubmed21n0581.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0582.xml.gz" 33100457 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0582.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0583.xml.gz" 33069691 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0583.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0584.xml.gz" 22408594 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0584.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0585.xml.gz" 33919593 Sat%2C%2012%20Dec%202020%2016%3A40%3A00%20GMT FILE 
201: "pubmed21n0585.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0586.xml.gz" 32881435 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0586.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0587.xml.gz" 6912175 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0587.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0588.xml.gz" 10217647 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0588.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0589.xml.gz" 30561718 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0589.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0590.xml.gz" 32538287 Sat%2C%2012%20Dec%202020%2016%3A41%3A00%20GMT FILE 
201: "pubmed21n0590.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0591.xml.gz" 29043010 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0591.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0592.xml.gz" 31412234 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0592.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0593.xml.gz" 33731579 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0593.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0594.xml.gz" 34208287 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0594.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A42%3A00%20GMT FILE 
201: "pubmed21n0595.xml.gz" 33238547 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0595.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0596.xml.gz" 34117322 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0596.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0597.xml.gz" 34555743 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0597.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0598.xml.gz" 34656894 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0598.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A43%3A00%20GMT FILE 
201: "pubmed21n0599.xml.gz" 35668720 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0599.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0600.xml.gz" 35194042 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0600.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0601.xml.gz" 34841943 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0601.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0602.xml.gz" 34449376 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0602.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0603.xml.gz" 33337206 Sat%2C%2012%20Dec%202020%2016%3A44%3A00%20GMT FILE 
201: "pubmed21n0603.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0604.xml.gz" 34613137 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0604.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0605.xml.gz" 34988414 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0605.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0606.xml.gz" 25648166 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0606.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0607.xml.gz" 21910886 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0607.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0608.xml.gz" 35428344 Sat%2C%2012%20Dec%202020%2016%3A45%3A00%20GMT FILE 
201: "pubmed21n0608.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0609.xml.gz" 35132053 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0609.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0610.xml.gz" 27001925 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0610.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0611.xml.gz" 5777421 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0611.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0612.xml.gz" 9545631 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0612.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A46%3A00%20GMT FILE 
201: "pubmed21n0613.xml.gz" 31214598 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0613.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0614.xml.gz" 28219981 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0614.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0615.xml.gz" 37205108 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0615.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0616.xml.gz" 34553610 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0616.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0617.xml.gz" 34469154 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0617.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0618.xml.gz" 35261398 Sat%2C%2012%20Dec%202020%2016%3A47%3A00%20GMT FILE 
201: "pubmed21n0618.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0619.xml.gz" 36707255 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0619.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0620.xml.gz" 36328160 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0620.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0621.xml.gz" 35508221 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0621.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0622.xml.gz" 36847601 Sat%2C%2012%20Dec%202020%2016%3A48%3A00%20GMT FILE 
201: "pubmed21n0622.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0623.xml.gz" 35537434 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0623.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0624.xml.gz" 33336481 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0624.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0625.xml.gz" 30714701 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0625.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0626.xml.gz" 37137993 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0626.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0627.xml.gz" 36127945 Sat%2C%2012%20Dec%202020%2016%3A49%3A00%20GMT FILE 
201: "pubmed21n0627.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0628.xml.gz" 36845051 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0628.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0629.xml.gz" 36342979 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0629.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0630.xml.gz" 34758977 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0630.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0631.xml.gz" 34935674 Sat%2C%2012%20Dec%202020%2016%3A50%3A00%20GMT FILE 
201: "pubmed21n0631.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0632.xml.gz" 36476590 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0632.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0633.xml.gz" 33543563 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0633.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0634.xml.gz" 37622880 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0634.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0635.xml.gz" 36594996 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0635.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A51%3A00%20GMT FILE 
201: "pubmed21n0636.xml.gz" 37135960 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0636.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0637.xml.gz" 35512754 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0637.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0638.xml.gz" 35865491 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0638.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0639.xml.gz" 34204244 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0639.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0640.xml.gz" 36962578 Sat%2C%2012%20Dec%202020%2016%3A52%3A00%20GMT FILE 
201: "pubmed21n0640.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0641.xml.gz" 33765871 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0641.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0642.xml.gz" 34639541 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0642.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0643.xml.gz" 36930088 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0643.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A54%3A00%20GMT FILE 
201: "pubmed21n0644.xml.gz" 36850728 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0644.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A54%3A00%20GMT FILE 
201: "pubmed21n0645.xml.gz" 8335671 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0645.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A53%3A00%20GMT FILE 
201: "pubmed21n0646.xml.gz" 37857774 Sat%2C%2012%20Dec%202020%2016%3A54%3A00%20GMT FILE 
201: "pubmed21n0646.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2016%3A54%3A00%20GMT FILE 
201: "pubmed21n0647.xml.gz" 37959762 Sat%2C%2012%20Dec%202020%2016%3A54%3A00%20GMT FILE 
